HDR|20220202|000107
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121891||21|MSG|10|20220228||||0.02|USD| |1|0.20||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121892||21|MSG|22|20220228||||0.02|USD| |1|0.44||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121894||21|MSG|9|20220228||||0.02|USD| |1|0.18||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121897||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121898||21|MSG|2|20220228||||0.02|USD| |1|0.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121899||21|MSG|357|20220228||||0.12|USD| |1|42.84||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121900||21|MSG|58|20220228||||0.02|USD| |1|1.16||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121902||21|MSG|16|20220228||||0.02|USD| |1|0.32||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121907||21|MSG|3|20220228||||0.02|USD| |1|0.06||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121909||21|MSG|9|20220228||||0.02|USD| |1|0.18||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121911||21|MSG|2|20220228||||0.02|USD| |1|0.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121912||21|MSG|11|20220228||||0.02|USD| |1|0.22||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||121915||21|MSG|3|20220228||||0.02|USD| |1|0.06||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122117||21|MSG|25|20220228||||0.02|USD| |1|0.50||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122118||21|MSG|18|20220228||||0.02|USD| |1|0.36||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122119||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122120||21|MSG|59|20220228||||0.03|USD| |1|1.77||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122121||21|MSG|38|20220228||||0.02|USD| |1|0.76||2|||||||||
